artist,title,venue,sido,sgg,start,end,n,type,conf,source,status
로이킴,2024 팔레트 뮤직 페스티벌,서울어린이대공원 능동숲속의무대,서울,광진구,2024-06-01,2024-06-02,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,LIVE ON 로이킴X김필 - 대구,천마아트센터,경북,경산시,2024-06-01,2024-06-01,1,기타,B,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,로이킴&소란 - 부산,부산시민회관 대극장,부산,동구,2024-07-27,2024-07-27,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2024 어썸스테이지 [로이킴 x 임현식] - 서울,연세대학교 대강당,서울,서대문구,2024-10-13,2024-10-13,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2024 로이킴 콘서트 <R♥y actually>,올림픽공원 올림픽핸드볼경기장,서울,송파구,2024-12-07,2024-12-08,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2024 로이킴 콘서트 <R♥y actually> - 부산,부산 KBS홀,부산,수영구,2024-12-28,2024-12-29,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2025 어썸스테이지 [로이킴 x 하현상] - 부산,BEXCO 오디토리움,부산,해운대구,2025-03-02,2025-03-02,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2025 Soundberry Theater,KBS아레나,서울,강서구,2025-03-22,2025-03-23,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,Have A Nice Day #11,인천 상상플랫폼,인천,중구,2025-04-12,2025-04-13,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,행복드림 신춘콘서트 - 옥천,옥천문화예술회관,충북,옥천군,2025-04-18,2025-04-18,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2025 LOVESOME,난지 한강공원,서울,마포구,2025-04-26,2025-04-27,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2025 MyK FESTA in 경주,경주예술의전당,경북,경주시,2025-06-07,2025-06-08,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,Beautiful Mint Life 2025,올림픽공원,서울,송파구,2025-06-13,2025-06-15,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,라이브온 부산,BEXCO 오디토리움,부산,해운대구,2025-06-28,2025-06-28,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,Someday Festival 2025 - week 2,난지 한강공원,서울,마포구,2025-09-13,2025-09-14,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"스테이지 네임 로이킴, 김필, 샘킴 - 부산",부산 KBS홀,부산,수영구,2025-09-20,2025-09-20,1,기타,A,https://www.stagepick.co.kr/performances/detail/l6Z39HkwE6SH7Sr8,수집
로이킴,2025 dingo music CONCERT <Killing Voice>,잠실실내체육관,서울,송파구,2025-10-18,2025-10-19,1,기타,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2025 서울뮤직페스티벌,문화비축기지 문화마당,서울,마포구,2025-11-01,2025-11-02,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"2025-26 로이킴 LIVE TOUR [ja, daum]",올림픽공원 올림픽핸드볼경기장,서울,송파구,2025-12-12,2025-12-14,3,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"2025-26 로이킴 LIVE TOUR [ja, daum] - 부산",부산 KBS홀,부산,수영구,2025-12-20,2025-12-21,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"2025-26 로이킴 LIVE TOUR [ja, daum] - 대구",엑스코 5층 컨벤션홀,대구,북구,2025-12-27,2025-12-28,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"2025-26 로이킴 LIVE TOUR [ja, daum] - 대전",충남대학교 정심화국제문화회관 정심화홀,대전,유성구,2026-01-17,2026-01-18,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,"2025-26 로이킴 LIVE TOUR [ja, daum] - 고양",고양아람누리 아람극장,경기,고양시,2026-01-24,2026-01-25,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,2026 LOVESOME - 조선미술관,연세대학교 신촌캠퍼스 노천극장,서울,서대문구,2026-04-11,2026-04-12,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,Beautiful Mint Life 2026,문화비축기지,서울,마포구,2026-05-30,2026-05-31,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,BELLEFORET WEEK - MY VOLUME - 증평,벨포레리조트 모토아레나 패독,충북,증평군,2026-06-06,2026-06-06,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,제20회 칠포재즈페스티벌 2026 - 포항,칠포해수욕장 상설무대,경북,포항시,2026-06-13,2026-06-14,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,THE ROY KIM SHOW: 말하기·듣기·노래하기,블루스퀘어 삼성카드홀,서울,용산구,2026-07-11,2026-07-12,2,단독공연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
로이킴,DEEPDIVE 2026 - 고양,킨텍스,경기,고양시,2026-07-17,2026-07-18,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/PpFFOLM56OWj4RfT,수집
성시경,"2024 성시경 팬미팅 ""사월""",장충체육관,서울,중구,2024-04-07,2024-04-07,1,팬미팅,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,2024 성시경의 축가 콘서트,연세대학교 신촌캠퍼스 노천극장,서울,서대문구,2024-05-04,2024-05-06,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,"2024 성시경 with friends [자, 오늘은]",KSPO DOME,서울,송파구,2024-09-07,2024-09-08,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,우리 모모콘,난지한강공원 젊음의광장,서울,마포구,2024-09-28,2024-09-29,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,2024 성시경 연말 콘서트,KSPO DOME,서울,송파구,2024-12-27,2024-12-31,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,"2025 성시경 팬미팅 ""사월""",장충체육관,서울,중구,2025-04-19,2025-04-19,1,팬미팅,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,DMZ OPEN 콘서트 - 파주,임진각 평화누리 야외공연장,경기,파주시,2025-09-06,2025-09-06,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,2025 인천공항 스카이페스티벌,인스파이어 엔터테인먼트 리조트,인천,중구,2025-11-08,2025-11-09,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,2025 성시경 연말 콘서트 〈성시경〉,KSPO DOME,서울,송파구,2025-12-25,2025-12-28,4,콘서트,A,https://nol.yanolja.com/ticket/places/25001492/products/25016342,수집
성시경,"2026 성시경 팬미팅 ""사월""",장충체육관,서울,중구,2026-04-18,2026-04-18,1,팬미팅,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
성시경,2026 성시경의 축가 콘서트,연세대학교 신촌캠퍼스 노천극장,서울,서대문구,2026-05-02,2026-05-05,3,콘서트,A,https://www.stagepick.co.kr/performances/detail/212461,수집
성시경,"2026 성시경 with friends [자, 오늘은]",올림픽공원 88잔디마당,서울,송파구,2026-09-05,2026-09-06,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/3Wv6O597gzjDW86j,수집
Crush,2024 CRUSH CONCERT [May I be your May?],연세대학교 노천극장,서울,서대문구,2024-05-18,2024-05-19,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/6353,수집
Crush,2024 CRUSH CONCERT [CRUSH HOUR : O],KSPO DOME,서울,송파구,2024-12-20,2024-12-22,3,콘서트,A,https://www.stagepick.co.kr/artists/detail/6353,수집
Crush,2025 CRUSH CONCERT [CRUSH H★UR],잠실실내체육관,서울,송파구,2025-12-19,2025-12-21,3,콘서트,A,https://www.stagepick.co.kr/artists/detail/6353,수집
Crush,HIPHOPPLAYA FESTIVAL 2026 - 고양,킨텍스,경기,고양시,2026-05-02,2026-05-02,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/6353,수집
Crush,원 썸머 나잇 위드 케이팝 시즌 2 - 제천,제천예술의전당,충북,제천시,2026-09-04,2026-09-05,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/6353,수집
Crush,2026 크러쉬 팬미팅 <ZZINBOMBTING : CRUSH FARM>,명화라이브홀,서울,마포구,2026-09-12,2026-09-12,1,팬미팅,A,https://www.stagepick.co.kr/artists/detail/6353,수집
빈지노,HIPHOPPLAYA FESTIVAL 2024,난지 한강공원,서울,마포구,2024-05-04,2024-05-05,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/4DnnY8Z6LO2ov6v2,수집
빈지노,NOWITZKI LIVE,빛의 시어터,서울,광진구,2024-09-21,2024-09-22,2,단독공연,A,https://www.stagepick.co.kr/artists/detail/4DnnY8Z6LO2ov6v2,수집
빈지노,HIPHOPPLAYA FESTIVAL 2025,일산 킨텍스,경기,고양시,2025-05-03,2025-05-03,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/4DnnY8Z6LO2ov6v2,수집
빈지노,원 유니버스 페스티벌 2025,서울대공원 주차광장,경기,과천시,2025-08-15,2025-08-16,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/4DnnY8Z6LO2ov6v2,수집
빈지노,KB 조이올팍 페스티벌 2025,올림픽공원 88잔디마당,서울,송파구,2025-09-20,2025-09-21,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/4DnnY8Z6LO2ov6v2,수집
빅마마,2024 빅마마 20주년 앵콜 콘서트 [ACT 20] - 부산,BEXCO 오디토리움,부산,해운대구,2024-02-17,2024-02-17,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/UOpo8KjRvNFJ1Kmy,수집
빅마마,2024 G-KPOP CONCERT,한강공원 신사잠원지구 럭비장,서울,서초구,2024-05-11,2024-05-11,1,기타,A,https://www.stagepick.co.kr/artists/detail/UOpo8KjRvNFJ1Kmy,수집
빅마마,The K콘서트: Like a Star,경희대학교 평화의전당,서울,동대문구,2024-05-14,2024-05-14,1,기타,A,https://www.stagepick.co.kr/artists/detail/UOpo8KjRvNFJ1Kmy,수집
빅마마,2024 진주 M2페스티벌,망경동 남강둔치 일원,경남,진주시,2024-08-09,2024-08-10,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/UOpo8KjRvNFJ1Kmy,수집
다비치,2024 이슬라이브 페스티벌 - 가평,가평 자라섬 중도,경기,가평군,2024-09-07,2024-09-07,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/1965,수집
다비치,2025 DAVICHI CONCERT <A Stitch in Time>,KSPO DOME,서울,송파구,2025-01-18,2025-01-19,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/1965,수집
다비치,Beautiful Mint Life 2025,올림픽공원 88잔디마당,서울,송파구,2025-06-13,2025-06-15,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/1965,수집
다비치,2025 현대카드 다빈치모텔,이태원 현대카드 구역 일대,서울,용산구,2025-09-19,2025-09-21,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/1965,수집
다비치,2026 다비치 콘서트 <TIME CAPSULE : 시간을 잇다>,KSPO DOME,서울,송파구,2026-01-24,2026-01-25,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/1965,수집
다비치,2026 PARK CONCERT - 수원,수원야외음악당,경기,수원시,2026-09-11,2026-09-11,1,기타,A,https://www.stagepick.co.kr/artists/detail/1965,수집
에픽하이,에픽하이 20주년 앵콜 콘서트,인스파이어 아레나,인천,중구,2024-03-16,2024-03-16,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,2024 대구힙합페스티벌,대구스타디움 보조경기장,대구,수성구,2024-05-04,2024-05-05,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,2024 에픽하이 콘서트,올림픽공원 SK올림픽핸드볼경기장,서울,송파구,2024-12-20,2024-12-22,3,콘서트,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,서울재즈페스티벌 2025,올림픽공원,서울,송파구,2025-05-30,2025-06-01,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,제19회 칠포재즈페스티벌 - 포항,칠포해수욕장,경북,포항시,2025-06-14,2025-06-15,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,워터밤 서울 2025,킨텍스 야외 글로벌 스테이지,경기,고양시,2025-07-04,2025-07-06,1,페스티벌출연,B,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,워터밤 속초 2025,한화리조트 설악 쏘라노,강원,속초시,2025-08-23,2025-08-23,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,2025 우리 모모콘,난지한강공원 젊음의광장,서울,마포구,2025-09-20,2025-09-21,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,경기인디뮤직페스티벌 2025 - 화성,정조효공원,경기,화성시,2025-09-20,2025-09-21,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
에픽하이,2025 에픽하이 콘서트,올림픽공원 SK올림픽핸드볼경기장,서울,송파구,2025-12-25,2025-12-28,4,콘서트,A,https://www.stagepick.co.kr/artists/detail/2RpMLK726NYzmWDv,수집
장윤정,2024 장윤정 라이브 콘서트 - 양산,양산종합운동장 실내체육관,경남,양산시,2024-01-13,2024-01-13,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 광주,광주 예술의전당 대극장,광주,북구,2024-01-20,2024-01-20,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 울산,KBS 울산홀,울산,남구,2024-01-27,2024-01-27,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 남양주,남양주체육문화센터 실내체육관,경기,남양주시,2024-02-03,2024-02-03,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 대전,충남대학교 국제문화회관 정심화홀,대전,유성구,2024-02-17,2024-02-17,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 부산,부산 KBS홀,부산,수영구,2024-03-02,2024-03-02,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 파워풀 K-트로트 페스티벌 - 대구,대구스타디움,대구,수성구,2024-05-25,2024-05-25,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 대구,엑스코 5층 컨벤션홀,대구,북구,2024-09-28,2024-09-28,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 K-뮤직 시즌 : 굿밤 콘서트 - 부산,해운대해수욕장,부산,해운대구,2024-10-03,2024-10-05,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 성남,성남아트센터 오페라하우스,경기,성남시,2024-10-19,2024-10-19,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 광양 KPOP 페스티벌 - 광양,광양공설운동장,전남,광양시,2024-10-25,2024-10-26,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 콘서트 - 강릉,가톨릭관동대학교 세바스티아노 스포츠센터,강원,강릉시,2024-12-07,2024-12-07,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2024 장윤정 라이브 연말 콘서트 - 대구,호텔인터불고 대구 컨벤션홀,대구,수성구,2024-12-28,2024-12-28,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025 장윤정 라이브 콘서트 - 부산,부산 KBS홀,부산,수영구,2025-01-11,2025-01-11,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025 울산서머페스티벌,진하해수욕장,울산,울주군,2025-08-02,2025-08-07,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 안양,안양종합운동장,경기,안양시,2025-12-13,2025-12-13,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 대구,경북대학교 대강당,대구,북구,2025-12-16,2025-12-16,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 대전,충남대학교 국제문화회관 정심화홀,대전,유성구,2026-01-31,2026-01-31,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 수원,경기도문화의전당,경기,수원시,2026-05-30,2026-05-30,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 인천,인천문화예술회관 대공연장,인천,남동구,2026-06-13,2026-06-13,1,콘서트,A,https://www.stagepick.co.kr/performances/detail/212520,수집
장윤정,2025-26 장윤정 라이브 콘서트 <THE MASTER> - 성남,성남아트센터 오페라하우스,경기,성남시,2026-09-05,2026-09-05,1,콘서트,A,https://www.stagepick.co.kr/artists/detail/9229,수집
보아,BoA LIVE TOUR - BoA : One's Own,올림픽공원 SK올림픽핸드볼경기장,서울,송파구,2024-10-12,2024-10-13,2,콘서트,A,https://en.wikipedia.org/wiki/List_of_BoA_concert_tours,수집
보아,SMTOWN LIVE 2025 in SEOUL,고척스카이돔,서울,구로구,2025-01-11,2025-01-12,1,기타,A,https://www.stagepick.co.kr/artists/detail/4pRDWJpDFF7Wz2DF,수집
보아,2025 Weverse Con Festival - 인천,인스파이어 엔터테인먼트 리조트,인천,중구,2025-05-31,2025-06-01,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/4pRDWJpDFF7Wz2DF,수집
보아,2026 BoA FAN CONCERT [BoA the MIC],연세대학교 신촌캠퍼스 대강당,서울,서대문구,2026-06-27,2026-06-28,2,콘서트,A,https://www.stagepick.co.kr/performances/detail/215482,수집
거미,GUMMY Tour Concert 2024 <LOVE> - 부산,부산 KBS홀,부산,수영구,2024-12-07,2024-12-08,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,GUMMY Tour Concert 2024 <LOVE> - 서울,올림픽공원 올림픽홀,서울,송파구,2024-12-14,2024-12-15,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,GUMMY Tour Concert 2024 <LOVE> - 대구,경북대학교 대강당,대구,북구,2024-12-21,2024-12-22,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,GUMMY Tour Concert 2024 <LOVE> - 성남,성남아트센터 오페라하우스,경기,성남시,2024-12-27,2024-12-28,2,콘서트,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,체리블라썸 뮤직 페스티벌 - 진해,진해공설운동장,경남,창원시,2025-03-29,2025-03-30,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,코리아 메모리얼 페스타,올림픽공원 88잔디마당,서울,송파구,2025-06-07,2025-06-08,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,2025 뮤직페스타 - 성남,성남종합운동장,경기,성남시,2025-06-28,2025-06-28,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,영수증 콘서트 in 제주,제주국제컨벤션센터,제주,서귀포시,2025-08-30,2025-08-31,1,기타,A,https://www.stagepick.co.kr/artists/detail/8447,수집
거미,충주파크뮤직페스티벌 with 국악,충주 탄금공원 잔디광장,충북,충주시,2025-09-20,2025-09-20,1,페스티벌출연,A,https://www.stagepick.co.kr/artists/detail/8447,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 서울,KSPO DOME,서울,송파구,2024-11-23,2024-11-24,2,콘서트,A,https://namu.wiki/w/%EC%A1%B0%EC%9A%A9%ED%95%84/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 서울,KSPO DOME,서울,송파구,2024-11-30,2024-12-01,2,콘서트,A,https://namu.wiki/w/%EC%A1%B0%EC%9A%A9%ED%95%84/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 대구,EXCO 동관,대구,북구,2024-12-21,2024-12-21,1,콘서트,A,https://namu.wiki/w/%EC%A1%B0%EC%9A%A9%ED%95%84/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 부산,BEXCO 제1전시장,부산,해운대구,2024-12-28,2024-12-28,1,콘서트,A,https://namu.wiki/w/%EC%A1%B0%EC%9A%A9%ED%95%84/%EC%BD%98%EC%84%9C%ED%8A%B8,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 인천,송도컨벤시아 2~4홀,인천,연수구,2025-01-25,2025-01-25,1,콘서트,A,https://m.ticket.yes24.com/Perf/52058,수집
조용필,20집 발매 기념 조용필&위대한탄생 콘서트 - 대전,대전컨벤션센터 제2전시장,대전,유성구,2025-04-05,2025-04-05,1,콘서트,A,https://m.ticket.yes24.com/Perf/52765,수집
조용필,2025-26 조용필&위대한탄생 전국투어 콘서트 - 부산,BEXCO 제1전시장,부산,해운대구,2025-12-13,2025-12-14,2,콘서트,A,https://www.joongangenews.com/news/articleView.html?idxno=460137,수집
조용필,2025-26 조용필&위대한탄생 전국투어 콘서트 - 대구,EXCO 동관,대구,북구,2025-12-20,2025-12-21,2,콘서트,A,https://www.joongangenews.com/news/articleView.html?idxno=460137,수집
조용필,2025-26 조용필&위대한탄생 전국투어 콘서트 - 인천,남동체육관,인천,남동구,2025-12-27,2025-12-28,2,콘서트,A,https://www.joongangenews.com/news/articleView.html?idxno=460137,수집
조용필,2025-26 조용필&위대한탄생 전국투어 콘서트 - 광주,김대중컨벤션센터,광주,서구,2026-01-03,2026-01-03,1,콘서트,A,https://www.joongangenews.com/news/articleView.html?idxno=460137,수집
조용필,2025-26 조용필&위대한탄생 전국투어 콘서트 - 서울,올림픽공원 KSPO DOME,서울,송파구,2026-01-09,2026-01-11,3,콘서트,A,https://www.joongangenews.com/news/articleView.html?idxno=460137,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 세종,세종예술의전당,세종,,2025-03-08,2025-03-08,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 여수,,전남,여수시,2025-03-15,2025-03-15,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 부산,,부산,,2025-03-22,2025-03-22,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 이천,,경기,이천시,2025-03-29,2025-03-29,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 경주,,경북,경주시,2025-04-05,2025-04-05,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 의정부,,경기,의정부시,2025-04-19,2025-04-19,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 대구,,대구,,2025-04-26,2025-04-26,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 안동,,경북,안동시,2025-05-17,2025-05-17,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 천안,,충남,천안시,2025-05-24,2025-05-24,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 울산,,울산,,2025-06-01,2025-06-01,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 대전,,대전,,2025-06-07,2025-06-07,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 전주,,전북,전주시,2025-06-21,2025-06-21,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락2> - 군포,,경기,군포시,2025-06-28,2025-06-28,1,콘서트,A,https://munhwa.com/news/view.html?no=2025030601039912069008,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 안동,,경북,안동시,2025-11-01,2025-11-01,1,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 서울,,서울,,2025-11-22,2025-11-23,2,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 인천,,인천,,2025-12-06,2025-12-06,1,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 용인,,경기,용인시,2025-12-13,2025-12-13,1,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 구미,,경북,구미시,2025-12-21,2025-12-21,1,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2025 이승철 콘서트 <오케스트락3> - 창원,,경남,창원시,2025-12-27,2025-12-27,1,콘서트,A,https://www.munhwa.com/article/11542785,수집
이승철,2026 이승철 40주년 콘서트 [THE VOICE: LEE SEUNG CHUL] - 청주,,충북,청주시,,,1,콘서트,C,https://sports.khan.co.kr/article/202605202048003,수집
권은비,3rd GPD FORUM 예술뉴런-뮤지카,상명아트센터 계당홀,서울,종로구,2024-01-13,2024-01-13,1,기타,A,https://www.stagepick.co.kr/artists/detail/8348,수집
